Seller_ID;Seller_Name;Seller_Postal_Code;Seller_City;Country_Code;Seller_Country
83c8aafbefb034674a70de0eac5b8954;FlareLabs;AT-3402;Klosterneuburg;AT;Austria
58e4b302b54937e55a678c4d15111da4;NeuroIndustries;AT-4404;Steyr;AT;Austria
d1c281d3ae149232351cd8c8cc885f0d;SmartSystems;DE-6116;Halle (Saale);DE;Germany
651530bf5c607240ccdd89a30c9c9712;TurboIndustries;GB-NG3;Nottingham;GB;United Kingdom
68ca56ce86830f3d31b1b7ec6a54da3e;DynamicDynamics;AT-2700;Wiener Neustadt;AT;Austria
c00396cbdd2e088fe4281baa5920aef1;AlphaCommerce;AT-2502;Baden bei Wien;AT;Austria
c52c644cc0dc85121207a27013efc6af;DeepCreators;NL-7412;Deventer;NL;Netherlands
20f0aeea30bc3b8c4420be8ced4226c0;GreenTransform;DE-6116;Halle (Saale);DE;Germany
5d3bb11474a06bdc23fb9e89f1164ee0;ElevateSolutionsPro;DE-67061;Ludwigshafen am Rhein;DE;Germany
c35affa65afd250151285c5917fc1c8a;BetaPartners;DE-34121;Kassel;DE;Germany
e5c84227854980f1db19a58958c551d9;NextThinkers;AT-6900;Bregenz;AT;Austria
ce7d1888639e6fb06b2749cbfdac1ff7;EliteBlueprints;NL-2615;Delft;NL;Netherlands
eb5b6204dde3a6e03b5f1bb8479f055b;MetaFutures;DE-45472;Mülheim an der Ruhr;DE;Germany
973f21788dfab357250f69a8dcb7ddee;InnovaCommerce;NL-3314;Dordrecht;NL;Netherlands
141440cad9341e553f8401c574a2aa38;GenesisCommerce;AT-4400;Steyr;AT;Austria
ae7ab174effdead6c241e547e4ca13f0;BluePioneers;AT-2704;Wiener Neustadt;AT;Austria
9d7a1d34a5052409006425275ba1c2b4;BlueSynergies;DE-39104;Magdeburg;DE;Germany
dc4a0fc896dc34b0d5bfec8438291c80;AlphaWorks;DE-6114;Halle (Saale);DE;Germany
9d5604a1f112324ad6b2aa552122e0fb;FlareFutures;DE-49082;Osnabrück;DE;Germany
a6fe7de3d16f6149ffe280349a8535a0;DataFutures;DE-39104;Magdeburg;DE;Germany
54a1852d1b8f10312c55e906355666ee;BrightPioneers;DE-6116;Halle (Saale);DE;Germany
ab9db4cf53b08b828b64dccaafc2d9f0;AlphaGroup;BE-9122;Beveren;BE;Belgium
113e3a788b935f48aad63e1c41dac1bd;QuantumBuilders;DE-26127;Oldenburg;DE;Germany
1ca4bdb0cd7fc48e949bac066188ed26;CorePioneers;NL-1815;Alkmaar;NL;Netherlands
b43d8b707f887a30f4675391098354a0;InnovaInnovations;DE-51373;Leverkusen;DE;Germany
f235413f677777a0738ff215d0184901;EliteLabsX;DE-23554;Lübeck;DE;Germany
985c92cc412091f8529c12d7f23d3fef;SecureWorks;NL-8013;Zwolle;NL;Netherlands
a4b8d97cd5d3674eeff96abc99d8ed67;EcoTransform;DE-6110;Halle (Saale);DE;Germany
f7ccf836d21b2fb1de37564105216cc1;HorizonVentures;DE-6110;Halle (Saale);DE;Germany
9140bd1d9de28b197dce077bdd687438;VisionaryPartners;DE-6110;Halle (Saale);DE;Germany
c8143b3069f6746a77421b5ce30a450c;BrightTransform;IT-57122;Livorno;IT;Italy
f5f46307a4d15880ca14fab4ad9dfc9b;SwiftSolutions;CH-3100;Köniz;CH;Switzerland
58c851d1a3c7cd3da329eb59453fed44;HorizonEnterprises;DE-55122;Mainz;DE;Germany
e83c76265fc54bf41eac728805e4da77;NextGenConsulting;DE-6114;Halle (Saale);DE;Germany
0cbcee27c791afa0cdcb08587a2013a8;CoreLabs;NL-5915;Venlo;NL;Netherlands
20611af7866c6068fd5ae1f9dbe15c92;GreenCreators;DE-66115;Saarbrücken;DE;Germany
b1a81260566c1bac3114a6d124413f27;HyperCommerce;BE-7711;Mouscron;BE;Belgium
cca3071e3e9bb7d12640c9fbe2301306;FlareCreators;DE-6108;Halle (Saale);DE;Germany
d51e0a403fe2e689ece6c73359d96e12;ProPioneers;DE-79098;Freiburg im Breisgau;DE;Germany
7f7b8245c336066a1f9933c359f11d77;VisionEnterprises;DE-47802;Krefeld;DE;Germany
8648b1e89e9b349e32d3741b30ec737e;FusionEnterprises;DE-49078;Osnabrück;DE;Germany
717b78b0950b51ed00b1471d858b0edc;CyberCorp;DE-42651;Solingen;DE;Germany
ebd2d60905fb58271facef5596b620d3;AlphaLabsX;DE-6112;Halle (Saale);DE;Germany
efcd8d2104f1a05d028af7bad20d974b;NovaConcepts;DE-6110;Halle (Saale);DE;Germany
400f221ab83037c0ea78f1267da9624d;SmartIndustries;DE-47799;Krefeld;DE;Germany
a5259c149128e82c9d6d46e0c1c812bb;StratosGroup;HR-31010;Osijek;HR;Croatia
89f69225956f951295ca4c7fb1266553;SwiftAI;FR-80000;Amiens;FR;France
8b11118053756a9a2932f447e11fc1b5;TechTechies;DE-46047;Oberhausen;DE;Germany
f9d010e39375d9c91dce3f40b73a2f84;EliteCorp;DE-99088;Erfurt;DE;Germany
052577151711aec5c744fe12e66db3e1;BrightGroup;CH-3601;Thun;CH;Switzerland
0adac9fbd9a2b63cccaac4f8756c1ca8;NeuroCreators;DE-66119;Saarbrücken;DE;Germany
269cff2d3c8d205c11f37a52402ea93b;FutureEnterprises;DE-18069;Rostock;DE;Germany
402916f742e5c740cc751493d9cf5053;BlueInnovations;NL-7815;Emmen;NL;Netherlands
04aba03279157f6d4e0fe8ccaf21963c;GenesisLabs;FR-80090;Amiens;FR;France
b39d7fe263ef469605dbb32608aee0af;BlueConcepts;DE-6114;Halle (Saale);DE;Germany
7b0df942f46435babab05d49b744b2c4;TurboInnovations;DE-6116;Halle (Saale);DE;Germany
f26d70155c2b6326fcfa1780c8c684e4;InnovaVentures;CH-8202;Schaffhausen;CH;Switzerland
42fb44130ac3134cde8e35cf8ec7df25;BetaLabsX;DE-51377;Leverkusen;DE;Germany
dd9661d3cda1e6feb237f0c4d8b26f2e;StratosVentures;CH-3100;Köniz;CH;Switzerland
1c40343cc5d18c2d8248ac2f3366de34;FlareCorp;DE-79100;Freiburg im Breisgau;DE;Germany
e3a386fc36e22064434e1fa256f6a9fa;TurboThinkers;DE-14473;Potsdam;DE;Germany
72431a818f97fe6ab9c81eee3e297e54;VisionCommerce;DE-14469;Potsdam;DE;Germany
08ad4ac1388e4420ca531c3edfc46198;SwiftThinkers;DE-39110;Magdeburg;DE;Germany
6fc26fe110feebd80a433e1f012a84f9;GreenLogistics;DE-39112;Magdeburg;DE;Germany
2f4b9d112bfa44a214bc6cef085d17c8;SwiftHub;CZ-76004;Zlín;CZ;Czechia
ab27bbbad5239bc31a34709275a70db4;BetaGroup;DE-79100;Freiburg im Breisgau;DE;Germany
a1bea7061f61f6fdd9a85a6325ba1033;EliteIndustries;DE-49074;Osnabrück;DE;Germany
3c88ed2e76a2247933a15daa7161eb1c;FutureLogistics;DE-55124;Mainz;DE;Germany
3ac588cd562971392504a9e17130c40b;NovaSynergies;DE-79101;Freiburg im Breisgau;DE;Germany
26d8a1c7c75d513045798992ead43aa2;GenesisInnovations;AT-6804;Feldkirch;AT;Austria
4305fe92735c8a43d154ff6dd2b8d927;BetaConcepts;NL-8913;Leeuwarden;NL;Netherlands
0b3f27369a4d8df98f7eb91077e438ac;VisionaryInnovations;DE-79098;Freiburg im Breisgau;DE;Germany
d5c530f4884a75ae0dba9c148718d278;BetaBuilders;NL-3314;Dordrecht;NL;Netherlands
5ab05b6d86d417796c69ffd6774ec832;AlphaFutures;DE-67067;Ludwigshafen am Rhein;DE;Germany
b906dd0e57f282c7089171b6ed07982e;VisionCorp;AT-4061;Leonding;AT;Austria
ed46f1eb4a638113deb2a1137b5f22e9;NextFutures;CH-3601;Thun;CH;Switzerland
04308b1ee57b6625f47df1d56f00eedf;SynergyDynamics;CH-8203;Schaffhausen;CH;Switzerland
457fe919b032a3f7dadba6fb92cf7855;NovaSolutions;DE-6108;Halle (Saale);DE;Germany
23d7c96d4a1160db1c726b248601b25a;IgniteHub;DE-6108;Halle (Saale);DE;Germany
e883aa812c37a7413226856f4579fe91;GenesisCreators;DE-39106;Magdeburg;DE;Germany
86bb7c4b535e49a541baf3266b1c95b1;DynamicTransform;DE-39106;Magdeburg;DE;Germany
333c4210e76a1aa2ab817b99437e3ff1;GlobalInnovations;DE-55118;Mainz;DE;Germany
d20b021d3efdf267a402c402a48ea64b;CyberEnterprises;DE-6114;Halle (Saale);DE;Germany
a3b42d266fa8afc874b909422ce88582;GreenBlueprints;DE-67061;Ludwigshafen am Rhein;DE;Germany
dc7192adf8ba09569261f4a8d576afe0;PrimeThinkers;DE-58097;Hagen;DE;Germany
bbaff50f3b708fda865918715276cd87;HorizonLogistics;DE-23556;Lübeck;DE;Germany
db2956745b3a8e9f3785c99f34b5d25e;CoreIndustries;DE-26122;Oldenburg;DE;Germany
232a6014e7b10cba61c6c2b2ea6bb4b0;AccelData;DE-23552;Lübeck;DE;Germany
6614814a00d344b846ae209f95ee7e3f;DynamicData;DE-66115;Saarbrücken;DE;Germany
fffd5413c0700ac820c7069d66d98c89;GenesisGrowth;DE-6108;Halle (Saale);DE;Germany
712e6ed8aa4aa1fa65dab41fed5737e4;DynamicBlueprints;CH-6504;Bellinzona;CH;Switzerland
bbe87dce25ba8b38bb61cc7210a3f10b;TechData;DE-67065;Ludwigshafen am Rhein;DE;Germany
0b35c634521043bf4b47e21547b99ab5;ProInnovators;AT-9402;Wolfsberg;AT;Austria
f5403d3f50089112c4eed37928b7f622;BlueEdge;DE-39104;Magdeburg;DE;Germany
d8cf3b6a2151949f930d0252b180ec42;AlphaSynergies;AT-8702;Leoben;AT;Austria
4ce8b55b4bfa4659184e7becc1fba3f2;BrightThinkers;AT-6903;Bregenz;AT;Austria
519a7aa428f18d125a283cf8c014fdd6;UltraLogistics;CH-8203;Schaffhausen;CH;Switzerland
88ef59b51bdaa941d10a853429f2b6ce;NextGlobal;AT-2703;Wiener Neustadt;AT;Austria
3fd1e727ba94cfe122d165e176ce7967;NeuroSynergies;DE-99088;Erfurt;DE;Germany
4b5f66b7adcf57f1ecc0d3c07dd6b177;DataSynergies;AT-4051;Traun;AT;Austria
ec21206b7894c503788a684a7bc822a6;ElevateFutures;FR-80090;Amiens;FR;France
af4a0e4cfe1d9c26b6712b1be25a72e5;DataSolutions;NL-3315;Dordrecht;NL;Netherlands
6f1a1263039c76e68f40a8e536b1da6a;InnovaSolutionsPro;DE-26122;Oldenburg;DE;Germany
8160255418d5aaa7dbdc9f4c64ebda44;FusionInnovators;DE-6116;Halle (Saale);DE;Germany
4c03b9dd4c11ee2cb35c96c49efc9420;VisionaryBuilders;DE-46047;Oberhausen;DE;Germany
a5a1bfcf728ab0e19182959cf0771ee4;PrimeEnterprises;DE-59063;Hamm;DE;Germany
40ec8ab6cdafbcc4f544da38c67da39a;GlobalLabsX;AT-3403;Klosterneuburg;AT;Austria
bede56095ba33c42038fb85f707b8a42;EliteNetwork;DE-51375;Leverkusen;DE;Germany
1b1ae47a313a825a7ccceb8e2e30fa9d;FlareTech;AT-6902;Bregenz;AT;Austria
e21a1e8be4715b0fcfd5385643bc49c4;PrimeStratagems;CH-3603;Thun;CH;Switzerland
1e26c56af8d48424e1df0140a2401f83;PrimeLabsX;DE-39108;Magdeburg;DE;Germany
b274baf5bbd142410eb2958cf685d684;DataGroup;BE-3600;Genk;BE;Belgium
bcc9dd23e2a8bd8267cf92b19304a1b9;AlphaInnovations;DE-6110;Halle (Saale);DE;Germany
101921376b577a4540dc30e9009133ca;CorePartners;DE-55122;Mainz;DE;Germany
a7f13822ceb966b076af67121f87b063;MetaNetwork;DE-45475;Mülheim an der Ruhr;DE;Germany
c64a2aec32cc408a8a4c6d7c46017f91;BrightConsulting;BE-7711;Mouscron;BE;Belgium
9853a239ab7b7ebbdc3a21248d5b8e1f;SecureSolutionsPro;AT-2703;Wiener Neustadt;AT;Austria
f524ad65d7e0f1daab730ef2d2e86196;EcoWorks;BE-9123;Beveren;BE;Belgium
c003204e1ab016dfa150abc119207b24;FutureTransform;DE-23556;Lübeck;DE;Germany
7816cd9c5b1238e320545f5bf7eb80e8;GreenSynergies;DE-99084;Erfurt;DE;Germany
186cdd1b2df32caa72cfb410bba768d3;IgniteBuilders;CH-3601;Thun;CH;Switzerland
902c99f1ac505c0d18778b61bcd636f7;FusionPartners;DE-14473;Potsdam;DE;Germany
94ca168e8bcb407ab85c5da308863027;AlphaData;DE-18057;Rostock;DE;Germany
5dceca129747e92ff8ef7a997dc4f8ca;FutureData;DE-46045;Oberhausen;DE;Germany
39a5005f2605cbdb4f9ac14485cabfd1;BrightInnovators;DE-39112;Magdeburg;DE;Germany
0e44d110fa6a54e121cb2c095a77762f;InnovaEdge;DE-42651;Solingen;DE;Germany
3d871de0142ce09b7081e2b9d1733cb1;NeuroTech;DE-46047;Oberhausen;DE;Germany
76de363de16dacc923eec8daf91df504;FlareThinkers;CH-8200;Schaffhausen;CH;Switzerland
fc99f99385ae90f66f01733856fb88c9;EcoCommerce;DE-47798;Krefeld;DE;Germany
1b65c144b17e607c0f37f10bb7dfec8d;AccelGroup;CH-3100;Köniz;CH;Switzerland
d9cd369bffa979d1634f8e1318bf2f1b;OmniEnterprises;DE-46045;Oberhausen;DE;Germany
3f2af2670e104d1bcb54022274daeac5;EliteConcepts;AT-6803;Feldkirch;AT;Austria
babcc0ab201e4c60188427cae51a5b8b;InnovaSynergies;DE-66119;Saarbrücken;DE;Germany
eed78ac17f7f795a19a709745f00cd4e;NextGenVentures;DE-39112;Magdeburg;DE;Germany
1703bc09972dab9782e7a9194943b69f;InnovaPioneers;NL-7815;Emmen;NL;Netherlands
0bb738e4d789e63e2267697c42d35a2d;SecureLogistics;DE-26123;Oldenburg;DE;Germany
3d290fe363c60a77498c1126fd3fb8d3;SynergySystems;DE-39112;Magdeburg;DE;Germany
5b67882648febfb6e1225e6ad7164f6b;EcoLabs;AT-4060;Leonding;AT;Austria
53e4c6e0f4312d4d2107a8c9cddf45cd;GlobalThinkers;DE-58091;Hagen;DE;Germany
d65f31d2413268e671989503f6cf9993;NextGenHub;DE-79100;Freiburg im Breisgau;DE;Germany
cad10cc982ab6a391570c211b995c17c;TechEdge;DE-26121;Oldenburg;DE;Germany
527801b552d0077ffd170872eb49683b;BrightWorks;DE-6116;Halle (Saale);DE;Germany
be67f78487e2cecb0d55bc769709e4f5;BlueTech;NL-2671;Westland;NL;Netherlands
8ca1551acf9832a4cf467bbbac15851f;HorizonTechies;AT-2704;Wiener Neustadt;AT;Austria
7202e2ba20579a9bd1acb29e61fe71f6;CyberGroup;DE-39112;Magdeburg;DE;Germany
20fd2d2080ed85fa67fad3fcbb2c1813;EliteVentures;AT-4400;Steyr;AT;Austria
2039c5e51785b5dde7cf93ccb3b7be2c;TurboLogistics;DE-14471;Potsdam;DE;Germany
62de60d81c55c29d76a6bce418b31cef;NeuroEnterprises;DE-6110;Halle (Saale);DE;Germany
a066df7361163e7ddc5d7452dd17448b;HorizonStratagems;DE-39110;Magdeburg;DE;Germany
5e106d93b717c2682b9383da480364a1;ElevateCorp;AT-8703;Leoben;AT;Austria
bd4ff04377f974574f7f0bf9d6ce7dde;NeuroInnovators;DE-18061;Rostock;DE;Germany
3076499bbc033a927bf4a8a41bcf7fd4;NeuroDynamics;DE-34119;Kassel;DE;Germany
5d505d2298ad549e4e4e835562fa0c1e;UltraInnovations;DE-46045;Oberhausen;DE;Germany
ad14615bdd492b01b0d97922e87cb87f;FlareStratagems;CH-6504;Bellinzona;CH;Switzerland
238fac594e170b59c6d228f5a4f4f1d9;GreenIndustries;DE-46047;Oberhausen;DE;Germany
33fd411ed63a7c2f9005e3f065d9f85d;FutureInnovators;BE-9121;Beveren;BE;Belgium
1e8c6a4c538f286aee9573239740a4b4;InnovaWorks;DE-79102;Freiburg im Breisgau;DE;Germany
07de60b03d150fb3ea09eab5da5e4c8b;GlobalInnovators;DE-6110;Halle (Saale);DE;Germany
f1ce5fdecd64935c28b9ff932751d0dc;SwiftConsulting;DE-59065;Hamm;DE;Germany
83645b1645cdee8953ee54c29ceed564;BlueNetwork;AT-8702;Leoben;AT;Austria
96804ea39d96eb908e7c3afdb671bb9e;PrimeBuilders;NL-2671;Westland;NL;Netherlands
cd233f8bfa30ebfd651f47ee7d054951;JupiterIndustries;DE-46051;Oberhausen;DE;Germany
134b867a0f7f8bbe6abf10f91874891e;NextGenLabs;DE-51373;Leverkusen;DE;Germany
8060d731897e33b5c5ae575ce1e209e1;FutureNetwork;DE-58091;Hagen;DE;Germany
5a9c0859cb00fd8aa4db443837f0a700;JupiterTechies;CH-6503;Bellinzona;CH;Switzerland
cecd97bc34ed8330bd4cd15713eda670;BrightLabs;CH-3099;Köniz;CH;Switzerland
9c3a1c416c765687bc79a04113269929;SmartFutures;NL-2613;Delft;NL;Netherlands
8ae520247981aa06bc94abddf5f46d34;DeepTransform;CH-8202;Schaffhausen;CH;Switzerland
15cd6eefe58588619aaed41dfa6621b1;VisionSolutions;NL-6712;Ede;NL;Netherlands
4a3ca9315b744ce9f8e9374361493884;AlphaLabs;DE-6110;Halle (Saale);DE;Germany
478bfe564db21eeb44386606aa30b650;NovaCreators;NL-3313;Dordrecht;NL;Netherlands
acadd4d36859671cb635527c6c977533;VisionConsulting;DE-14476;Potsdam;DE;Germany
abbf6046bbdf1028606a5bc7f00c99e7;FusionStratagems;CH-6503;Bellinzona;CH;Switzerland
f35becee938e982bd615edf8ef12bcfb;UltraTransform;DE-49080;Osnabrück;DE;Germany
6e2d3e2dc84fb30f6078f39dd3bddd6f;EcoSynergies;AT-4401;Steyr;AT;Austria
3078096983cf766a32a06257648502d1;ProFutures;DE-59071;Hamm;DE;Germany
bccf933e006e9b94a6184af782963e77;BrightSystems;DE-67067;Ludwigshafen am Rhein;DE;Germany
b33e7c55446eabf8fe1a42d037ac7d6d;OmniPartners;DE-46049;Oberhausen;DE;Germany
44717f64ec2a457979cf83c429077666;FusionIndustries;BE-3600;Genk;BE;Belgium
b7cc6c5e001441ae8cdd5c69a480cbe4;JupiterBlueprints;CH-3602;Thun;CH;Switzerland
af7cdac9d9897cddead9c6b08976c642;AccelInnovators;DE-79099;Freiburg im Breisgau;DE;Germany
3b15288545f8928d3e65a8f949a28291;UltraSynergies;DE-6108;Halle (Saale);DE;Germany
cce6ab8d1682639fe45ab70234f1665f;JupiterCorp;DE-47800;Krefeld;DE;Germany
eb4df17aed01d918c65f0f8d650900c0;GlobalBuilders;DE-6112;Halle (Saale);DE;Germany
8e6cc767478edae941d9bd9eb778d77a;SwiftFutures;NL-7812;Emmen;NL;Netherlands
265fdc289dffa9f1ad801c74f7d0de47;NeuroBuilders;DE-39112;Magdeburg;DE;Germany
0b18d63d0cd1d723567903fd34a07df2;VisionaryIndustries;DE-6108;Halle (Saale);DE;Germany
86649b1632b1c0e6c0bcb2c90a8b75d8;HyperSolutionsPro;AT-4054;Traun;AT;Austria
8dd386be0767c330276ea6a3f96532d3;OmniEdge;CH-3600;Thun;CH;Switzerland
6e4f5ff6b086632ba8dcb558fb10249e;DataGlobal;BE-9123;Beveren;BE;Belgium
d25aa0aaacb370e912f8cf6efeba38b3;InnovaGrowth;CH-8203;Schaffhausen;CH;Switzerland
57fe6232e67823593374a2281d7a8af8;AccelWorks;DE-6114;Halle (Saale);DE;Germany
4da0e408c99d2fdc2126dc9fce518060;NextInnovators;AT-6803;Feldkirch;AT;Austria
7238a95bb63ef7e498389fb863b834a1;VisionaryCorp;DE-79101;Freiburg im Breisgau;DE;Germany
b7ed9fb14c8eadb37adb9c45d67ab0fb;FusionTechies;DE-49078;Osnabrück;DE;Germany
a0d7fbb07bb5ebc3b05980e750db56f3;BetaFutures;DE-55120;Mainz;DE;Germany
8f2ce03f928b567e3d56181ae20ae952;HorizonEdge;DE-49078;Osnabrück;DE;Germany
e24fc9fcd865784fb25705606fe3dfe7;JupiterSynergies;DE-6112;Halle (Saale);DE;Germany
26e2c91ef821e1ff8985f408788fe35b;UltraThinkers;DE-6114;Halle (Saale);DE;Germany
fec8cd45395b3cb0c2b173d7739706a1;DynamicEdge;DE-34117;Kassel;DE;Germany
900ba814c251a692506d7834c1218441;NextAI;DE-34119;Kassel;DE;Germany
afe0067131b73e40875c9b6c10bd2e21;NovaBuilders;NL-8011;Zwolle;NL;Netherlands
3a52d63a8f9daf5a28f3626d7eb9bd28;CoreFutures;DE-59067;Hamm;DE;Germany
6601ee6383e7f452be71929f8de48bbb;TurboEdge;DE-45470;Mülheim an der Ruhr;DE;Germany
258447aad3f7b01e2643c89f64dc5647;VisionaryTechies;AT-8701;Leoben;AT;Austria
0f519b0d2e5eb2227c93dd25038bfc01;JupiterSolutionsPro;DE-6110;Halle (Saale);DE;Germany
ec5c1d94df153d473b37f880977ae58e;SecureVentures;DE-99084;Erfurt;DE;Germany
ad8ada0ffa993cb1197d102d9ab21a3e;PrimeSystems;NL-7811;Emmen;NL;Netherlands
b586cd24c010a13916af621b0325fbba;ElevateVentures;CH-3099;Köniz;CH;Switzerland
c3251e13f1bbda6c74e37c160f991e19;DeepLogistics;DE-66119;Saarbrücken;DE;Germany
4a1f694197d05fe70026b016a7316b41;MetaInnovators;DE-58093;Hagen;DE;Germany
dcf3755cefcdc158ad0b7bdde51e871b;PrimeInnovators;BE-7713;Mouscron;BE;Belgium
4869f7a5dfa277a7dca6462dcf3b52b2;GlobalDynamics;DE-66113;Saarbrücken;DE;Germany
6a3139c7bf09ece22a4713d956acbe5e;SecurePartners;DE-59065;Hamm;DE;Germany
37515688008a7a40ac93e3b2e4ab203f;BlueEnterprises;DE-66111;Saarbrücken;DE;Germany
8fec2e460530482132c436cfb5439925;IgniteSystems;DE-79099;Freiburg im Breisgau;DE;Germany
1746c1ae87ac63d530c7c943d0ac42e2;OmniHub;DE-59071;Hamm;DE;Germany
c12b92bf1c350f3e6bf88d3596219c86;DeepAI;DE-6116;Halle (Saale);DE;Germany
97e995629983723d11830a829bc2b246;AlphaBuilders;DE-99084;Erfurt;DE;Germany
0fe2d9733ed841eb064503920015a8c0;SwiftBuilders;DE-67059;Ludwigshafen am Rhein;DE;Germany
154bdf805377afea75a3bd158e9eab10;ElevateTech;DE-6116;Halle (Saale);DE;Germany
9c54608f0996c32ae4743089d915f845;NextPioneers;AT-2504;Baden bei Wien;AT;Austria
17306570e772e7718c92a562d33f5f1d;ElevateNetwork;DE-23556;Lübeck;DE;Germany
7ad41305e96a6cab8294cd65891e9a86;VisionGroup;DE-45468;Mülheim an der Ruhr;DE;Germany
4d6d651bd7684af3fffabd5f08d12e5a;EcoGroup;DE-39106;Magdeburg;DE;Germany
24a6daf925d9d591870a66660416de31;IgniteEdge;DE-14469;Potsdam;DE;Germany
f0563bacf40c311f1c4d3d6b67b8a7a7;EcoPartners;CH-6504;Bellinzona;CH;Switzerland
8eb88b0acb3f90a717ad659221471fa7;NextGenTechies;CH-8203;Schaffhausen;CH;Switzerland
0417b067eeab773d2f7061a726dc477f;BlueData;CH-1702;Fribourg;CH;Switzerland
974cf2cb8f4b7add98709c30df02fe10;HyperSystems;DE-99084;Erfurt;DE;Germany
3c487ae8f8d7542beff5788e2e0aea83;CoreBuilders;PL-70-001;Szczecin;PL;Poland
5b85809efd0d0e4dea1a9544e1280ed9;PrimeEdge;DE-47802;Krefeld;DE;Germany
e504a4e2efaa45cbff7e268a2c58c956;IgniteDynamics;DE-99087;Erfurt;DE;Germany
34056b8b55c1775a22af2331670a799c;DeepGrowth;DE-6110;Halle (Saale);DE;Germany
21d59342ba150175ca2aa4f8faddeca6;ProGroup;DE-45470;Mülheim an der Ruhr;DE;Germany
23c38debaffe4a25a30fdbd9b586a13f;TurboTechies;DE-6112;Halle (Saale);DE;Germany
c9c7905cffc4ef9ff9f113554423e671;NeuroTransform;DE-6112;Halle (Saale);DE;Germany
0887a9f087bcd5d9f6642b52f897fc6c;NovaNetwork;DE-49074;Osnabrück;DE;Germany
cd3d09fbe6e3e9ff0c0ac0c300e93ae7;StratosInnovations;DE-55120;Mainz;DE;Germany
57e632711dec9ec14ca7546769483e7e;SmartCreators;CH-8201;Schaffhausen;CH;Switzerland
ed9eef5be0992d413d251fadba1a410d;OmniLogistics;DE-14476;Potsdam;DE;Germany
64b87978a11c1ea7501a89eabe8c2c1a;NeuroStratagems;DE-42659;Solingen;DE;Germany
bff9deb0ec77d437f3305a79cf25529e;QuantumEnterprises;DE-79100;Freiburg im Breisgau;DE;Germany
6f83d9e4da896daae20b9b6b2d3ff8d2;QuantumFutures;AT-6802;Feldkirch;AT;Austria
35ef5aa32949680f627efec3c23e705c;DataDynamics;CH-3600;Thun;CH;Switzerland
c447f8dd3ed213f291d65ef074a268eb;FusionLogistics;DE-67061;Ludwigshafen am Rhein;DE;Germany
a5cba26a62b8b4d0145b68b841e62e7f;IgniteBlueprints;AT-6901;Bregenz;AT;Austria
c3e1abd72a42fe690fcd89cf5720fe29;JupiterConsulting;DE-14476;Potsdam;DE;Germany
9558aa23f77a9e0a0eca83540999f43b;AccelTech;AT-6801;Feldkirch;AT;Austria
3c4e0452bff7a2a788179488d3d77032;UltraGrowth;AT-4402;Steyr;AT;Austria
ca5832c6960267b71041f74bb39e8b12;TurboInnovators;CH-6500;Bellinzona;CH;Switzerland
47f55702f598c7c6cc8458b0fbc1c49a;FutureCommerce;NL-8915;Leeuwarden;NL;Netherlands
fa74b2f3287d296e9fbd2cc80f2d1cf1;FusionBlueprints;DE-47799;Krefeld;DE;Germany
a1043bafd471dff536d0c462352beb48;FusionCorp;NL-2672;Westland;NL;Netherlands
3b872fd4747f01cc56206f2934198618;TurboData;DE-6114;Halle (Saale);DE;Germany
7402d13c03a7e91366337cd1de471144;StratosBlueprints;AT-2701;Wiener Neustadt;AT;Austria
ff82e8873fba613f2261a9acc896fd84;BrightStratagems;NL-5915;Venlo;NL;Netherlands
72146da5774cabf2632faedcae097a76;UltraCorp;AT-4050;Traun;AT;Austria
1d139e3a3b14025640d8df1b230aace0;TechBuilders;DE-58097;Hagen;DE;Germany
5debea795b07621e1f90532e18f96145;DataLogistics;AT-6802;Feldkirch;AT;Austria
bd43e172d599bed47a85da877172ca8c;DataTechies;CH-1703;Fribourg;CH;Switzerland
850913d59ce317156b00f3705f1c3edb;StratosTechies;DE-23554;Lübeck;DE;Germany
e8b3a3a38279a82f0e5d006d5e5b7d2c;NovaGroup;AT-2501;Baden bei Wien;AT;Austria
67225bff54a172ff67579aaf583efd78;PrimeTransform;SE-551 11;Jönköping;SE;Sweden
167fd940acebc789debd6eb418c46e38;EcoAI;DE-39104;Magdeburg;DE;Germany
a1474fd46fd3430168f7ec202da39408;HyperXData;DE-51379;Leverkusen;DE;Germany
3a3c180dd702a725bd0ba4117689239e;SynergySynergies;AT-6904;Bregenz;AT;Austria
686886775c8f6b1191c7b953fb52708c;JupiterStratagems;DE-58097;Hagen;DE;Germany
52f9db5cfb423382a2fa5c9e39303202;SwiftBlueprints;DE-55116;Mainz;DE;Germany
f307937c1bb287c3efc2a514b94b0d1d;NovaCorp;NL-8015;Zwolle;NL;Netherlands
e88f7a2995ba184710d339c5c4bf2e30;DynamicLogistics;DE-39110;Magdeburg;DE;Germany
4aba6a02a788d3ec81c03137144d9a80;GlobalStratagems;CH-3602;Thun;CH;Switzerland
53088c75f948b48a7ece173ac17f0c12;StratosConsulting;BE-9123;Beveren;BE;Belgium
0f80a40c312b2472dca482cf50f5186f;CoreGlobal;DE-6110;Halle (Saale);DE;Germany
1835b56ce799e6a4dc4eddc053f04066;SecureInnovations;DE-6112;Halle (Saale);DE;Germany
f09b760d23495ac9a7e00d29b769007c;SynergyGrowth;DE-18061;Rostock;DE;Germany
38874e327ce94d11390b96eb42d61928;PrimeGroup;DE-45473;Mülheim an der Ruhr;DE;Germany
